,time,ddx,ddy,ddtheta
0,1.669825938246524e+18,-0.13412518692587055,-3.602219306009095,-0.9491795791662024
1,1.669825938256652e+18,0.019160740989410077,-3.142361522263253,-1.0876681821870848
2,1.6698259382698972e+18,0.11496444593646046,-2.7974681844538716,-1.183544907355388
3,1.6698259382796375e+18,0.09580370494705039,-2.6441822565385906,-1.3103152439668113
4,1.6698259382863296e+18,0.07664296395764031,-2.682503738517411,-1.4243020172224607
5,1.669825938300923e+18,0.038321481978820154,-2.7974681844538716,-1.511656366820248
6,1.6698259383057933e+18,-0.038321481978820154,-2.8932718894009217,-1.7598705553115224
7,1.669825938317011e+18,-0.11496444593646046,-2.912432630390332,-1.9154039094734367
8,1.6698259383292966e+18,-0.13412518692587055,-2.8357896664326914,-1.8482902018556242
9,1.6698259383371425e+18,-0.1724466689046907,-2.6633429975280007,-1.9537545995407575
10,1.6698259383548362e+18,-0.13412518692587055,-2.5867000335703607,-1.8067436209493593
11,1.6698259383596477e+18,-0.19160740989410077,-2.39509262367626,-1.8344413415535359
12,1.6698259383667837e+18,-0.22992889187292093,-2.3376104007080296,-2.102896172024785
13,1.6698259383761462e+18,-0.19160740989410077,-2.2992889187292094,-2.3308697185360843
14,1.6698259383849375e+18,-0.21076815088351086,-2.2801281777397993,-2.1785322552131134
15,1.6698259383975675e+18,-0.38321481978820154,-2.3184496597186195,-2.5513861864231813
16,1.6698259384060355e+18,-0.7664296395764031,-2.37593188268685,-2.9860273405194895
17,1.6698259384204977e+18,-1.5328592791528062,-2.45257484664449,-3.4995004686430686
18,1.6698259384276557e+18,-2.45257484664449,-2.5483785515915405,-4.164245763143305
19,1.6698259384355203e+18,-3.1040400402844326,-2.5675392925809506,-4.841774620999315
20,1.6698259384501908e+18,-3.8321481978820158,-2.5100570696127202,-5.659922675768836
21,1.669825938456655e+18,-4.234523758659627,-2.4334141056550798,-6.285251983255437
22,1.6698259384716488e+18,-4.502774132511369,-2.2801281777397993,-6.708174870942285
23,1.669825938477239e+18,-4.656060060426649,-2.1076815088351086,-7.207799138763776
24,1.6698259384871375e+18,-4.675220801416059,-1.9160740989410079,-7.794777756183056
25,1.6698259385086016e+18,-4.464452650532548,-1.686145207068087,-7.986531206519662
26,1.6698259385086367e+18,-4.081237830744347,-1.4945377971739862,-7.932201062257624
27,1.6698259385153615e+18,-3.621380046998505,-1.3220911282692953,-8.310381478199265
28,1.669825938531971e+18,-3.0848792992950225,-1.1304837183751946,-8.356189246890787
29,1.6698259385354673e+18,-2.8166289254432817,-1.0538407544175543,-8.557530369744224
30,1.6698259385553544e+18,-2.7783074434644615,-0.977197790459914,-8.3572545438371
31,1.6698259385611003e+18,-2.912432630390332,-0.8622333445234536,-8.1953294079973
32,1.669825938572032e+18,-3.257325968199713,-0.7855903805658132,-7.77666770809571
33,1.6698259385845153e+18,-3.468094119083224,-0.7664296395764031,-7.327112396750999
34,1.6698259385861809e+18,-3.602219306009095,-0.8047511215552233,-7.074637020474467
35,1.6698259385964178e+18,-3.4489333780938143,-0.8622333445234536,-6.936148417453583
36,1.669825938610208e+18,-2.969914853358562,-0.8622333445234536,-6.912711884634666
37,1.6698259386148762e+18,-2.2801281777397993,-0.6897866756187628,-6.59525339463295
38,1.669825938638045e+18,-1.5520200201422163,-0.38321481978820154,-6.343843315302733
39,1.669825938638646e+18,-0.7664296395764031,-0.1724466689046907,-5.909202161206425
40,1.6698259386474862e+18,0.0,-0.19160740989410077,-5.293460526236654
41,1.669825938659937e+18,0.8813940855128636,-0.47901852473525197,-4.520054943212342
42,1.66982593866675e+18,1.3220911282692953,-0.728108157597583,-3.9149662777057173
43,1.669825938678026e+18,1.7819489120151373,-0.9963585314493241,-3.4196031976694834
44,1.6698259386854533e+18,2.0885207678456985,-1.2071266823328348,-2.746335527598731
45,1.6698259387175337e+18,2.39509262367626,-1.3604126102481156,-1.8845102980303166
46,1.6698259387175785e+18,2.5483785515915405,-1.2837696462904753,-0.6540923250370911
47,1.6698259387185871e+18,2.5867000335703607,-1.0538407544175543,0.2695201274175636
48,1.6698259387302907e+18,2.37593188268685,-0.8813940855128636,1.2858134142015782
49,1.6698259387364644e+18,1.8394311349833674,-0.8430726035340435,2.0176724163196265
50,1.669825938750085e+18,1.015519272438734,-0.9197155674916837,2.51516609024849
51,1.669825938760402e+18,0.22992889187292093,-1.0921622363963746,2.900803584814331
52,1.6698259387717107e+18,-0.3448933378093814,-1.245448164311655,3.5176105167304152
53,1.6698259387796124e+18,-0.7472688985869931,-1.3604126102481156,3.807371286127954
54,1.6698259387935575e+18,-1.0538407544175543,-1.5520200201422163,3.678470355623902
55,1.6698259387963507e+18,-1.1304837183751946,-1.705305948057497,3.7370616876711984
56,1.6698259388071537e+18,-1.1304837183751946,-1.8777526169621876,3.481390420555723
57,1.6698259388166582e+18,-1.0730014954069644,-2.0693600268562884,3.4654109663610058
58,1.669825938825071e+18,-0.9580370494705039,-2.3376104007080296,3.352489490051671
59,1.6698259388388918e+18,-0.8430726035340435,-2.5675392925809506,3.2811145946486007
60,1.6698259388449715e+18,-0.6706259346293527,-2.7974681844538716,3.1713890091782093
