,time,ddx,ddy,ddtheta
0,1.6705036283125535e+18,-0.28741111484115117,-2.011877803888058,0.022371235872604096
1,1.6705036283251776e+18,-0.24908963286233102,-2.031038544877468,-0.006391781677886885
2,1.6705036283381343e+18,-0.22992889187292093,-2.031038544877468,-0.0031958908389434423
3,1.6705036283511214e+18,-0.22992889187292093,-2.031038544877468,0.022371235872604096
4,1.670503628364222e+18,-0.2682503738517411,-2.031038544877468,-0.008522375570515845
5,1.6705036283800294e+18,-0.24908963286233102,-2.031038544877468,0.008522375570515845
6,1.670503628393098e+18,-0.1724466689046907,-2.031038544877468,0.020240641979975132
7,1.6705036284052744e+18,-0.038321481978820154,-2.031038544877468,-0.023436532818918575
8,1.6705036284181125e+18,0.09580370494705039,-2.031038544877468,0.03941598701363579
9,1.6705036284307953e+18,0.15328592791528062,-2.0501992858668783,0.07457078624201365
10,1.6705036284438515e+18,0.15328592791528062,-2.031038544877468,0.07350548929569917
11,1.67050362846036e+18,0.09580370494705039,-2.031038544877468,0.12357444577247977
12,1.6705036284699763e+18,-0.13412518692587055,-1.9927170628986481,0.11611736714827842
13,1.6705036284867525e+18,-0.47901852473525197,-1.973556321909238,0.09907261600724672
14,1.6705036284962232e+18,-0.728108157597583,-2.011877803888058,0.06178722288623988
15,1.6705036285091267e+18,-0.7472688985869931,-2.031038544877468,-0.05433014426203852
16,1.670503628521259e+18,-0.5556614886928922,-2.031038544877468,-0.07563608318832814
17,1.670503628534216e+18,-0.3448933378093814,-1.9927170628986481,-0.049003659530466114
18,1.670503628549354e+18,-0.13412518692587055,-1.935234839930418,-0.04474247174520819
19,1.6705036285732006e+18,-0.019160740989410077,-1.8969133579515978,0.01597945419471721
20,1.6705036285739935e+18,-0.019160740989410077,-1.9160740989410079,-0.009587672516830329
21,1.6705036285878072e+18,-0.09580370494705039,-1.973556321909238,-0.035154799228377866
22,1.6705036285990246e+18,-0.19160740989410077,-2.011877803888058,-0.008522375570515845
23,1.6705036286119752e+18,-0.2682503738517411,-2.0885207678456985,-0.06391781677886885
24,1.6705036286266179e+18,-0.28741111484115117,-2.0885207678456985,-0.02876301755049098
25,1.6705036286406566e+18,-0.2682503738517411,-2.0501992858668783,0.0
26,1.6705036286518344e+18,-0.24908963286233102,-1.9927170628986481,-0.04367717479889371
27,1.6705036286704717e+18,-0.24908963286233102,-1.973556321909238,-0.018110048087346172
28,1.6705036286797722e+18,-0.22992889187292093,-1.9927170628986481,-0.03728539312100682
29,1.670503628691529e+18,-0.19160740989410077,-2.011877803888058,-0.05752603510098196
30,1.6705036287050255e+18,-0.13412518692587055,-2.031038544877468,-0.005326484731572404
31,1.6705036287245181e+18,-0.09580370494705039,-2.0501992858668783,-0.023436532818918575
32,1.6705036287410253e+18,-0.11496444593646046,-2.0693600268562884,-0.018110048087346172
33,1.670503628749176e+18,-0.24908963286233102,-2.0501992858668783,-0.006391781677886885
34,1.6705036287606935e+18,-0.30657185583056124,-2.031038544877468,-0.0031958908389434423
35,1.670503628773344e+18,-0.3448933378093814,-2.031038544877468,-0.022371235872604096
36,1.6705036287927032e+18,-0.30657185583056124,-2.031038544877468,-0.01278356335577377
37,1.6705036288022758e+18,-0.22992889187292093,-2.031038544877468,-0.038350690067321315
