,time,x,y,theta
0,1.6698222756548278e+18,-0.08614903129637241,-0.045829009264707565,0.2462473725131109
1,1.6698222756584125e+18,-0.08582409843802452,-0.0456373505294323,0.23167408385556176
2,1.6698222756618552e+18,-0.08554242923855782,-0.045501675456762314,0.2218675987995582
3,1.6698222756670866e+18,-0.08505471795797348,-0.04537728801369667,0.20975103623045843
4,1.6698222756705021e+18,-0.08470641262829304,-0.0450008250772953,0.20048282182315136
5,1.6698222756748214e+18,-0.08409150689840317,-0.04478922858834267,0.18701123702673983
6,1.669822275678985e+18,-0.08384034410119057,-0.04459470883011818,0.18145932073943016
7,1.669822275683704e+18,-0.08337774686515331,-0.044468630105257034,0.1714078361713205
8,1.6698222756877632e+18,-0.0827626958489418,-0.04433738812804222,0.1618052426879899
9,1.6698222756916183e+18,-0.08238441869616508,-0.044073376804590225,0.1560086211293561
10,1.6698222756957025e+18,-0.08191611059010029,-0.04379801079630852,0.14693334006198455
11,1.6698222757001416e+18,-0.08157349098473787,-0.043592292815446854,0.13888836809330285
12,1.6698222757042831e+18,-0.08111412543803453,-0.043373387306928635,0.13000168107830024
13,1.6698222757082227e+18,-0.08060742635279894,-0.04338277503848076,0.11882331895440834
14,1.6698222757129871e+18,-0.08032709825783968,-0.043258387595415115,0.10995599898653796
15,1.66982227571663e+18,-0.07997833751142025,-0.043345388025045395,0.09977516614570092
16,1.669822275720694e+18,-0.0795136746019125,-0.043190229684114456,0.09073835531585517
17,1.6698222757248517e+18,-0.07928385213017464,-0.04312308505177498,0.08469893918203453
18,1.669822275729304e+18,-0.07880437094718218,-0.04302002117037773,0.07301079033434266
19,1.6698222757331756e+18,-0.07818781770765781,-0.04280088469386101,0.058077912959986655
20,1.669822275737486e+18,-0.07755916565656662,-0.04257304593920708,0.04155693853407283
21,1.6698222757414e+18,-0.07691939547657967,-0.04247073456645012,0.031788357928701716
22,1.6698222757459574e+18,-0.07652994431555271,-0.04209805652499199,0.02163690812549235
23,1.6698222757497828e+18,-0.07603484019637108,-0.041917670518159866,0.008356659054276738
24,1.669822275754243e+18,-0.07540415972471237,-0.04178870841860771,-0.0028241664323158666
25,1.6698222757587433e+18,-0.07477053627371788,-0.04173581674695015,-0.012912583086558405
26,1.6698222757625705e+18,-0.0742733757942915,-0.04159660264849663,-0.020222127229737596
27,1.6698222757666854e+18,-0.07372820796445012,-0.04150831326842308,-0.030410505248197994
28,1.669822275770675e+18,-0.07330255350098014,-0.041299495846033096,-0.04039178010920352
29,1.669822275775122e+18,-0.07279329188168049,-0.04106048122048378,-0.050504301413221375
30,1.6698222757790423e+18,-0.07235406804829836,-0.04083121940493584,-0.060543068632527675
31,1.6698222757833664e+18,-0.07197567727416754,-0.04063333943486214,-0.06752535489211176
32,1.6698222757879708e+18,-0.0714711882174015,-0.04038281366229057,-0.07809625765709094
33,1.669822275791417e+18,-0.071030268445611,-0.04019784554839134,-0.08766798006729037
34,1.6698222757960742e+18,-0.0704188346862793,-0.04003630205988884,-0.09819761605464272
35,1.6698222758004828e+18,-0.06993045471608639,-0.03966938331723213,-0.10659541391556626
36,1.6698222758041047e+18,-0.06944690272212029,-0.039475906640291214,-0.11434333956575737
37,1.669822275808242e+18,-0.06895532598719001,-0.039223771542310715,-0.12164385214592288
38,1.6698222758131139e+18,-0.06854765024036169,-0.03889673575758934,-0.13051769522988654
39,1.6698222758169623e+18,-0.06797480396926403,-0.0386170856654644,-0.1384754404669568
40,1.669822275820854e+18,-0.06755321100354195,-0.038286272436380386,-0.1446107248928845
41,1.6698222758252777e+18,-0.06704072654247284,-0.03801875188946724,-0.15280728325857806
42,1.6698222758290552e+18,-0.06654795352369547,-0.037675101310014725,-0.1600581945903432
43,1.6698222758323697e+18,-0.06606345064938068,-0.03728754445910454,-0.16634413114580915
44,1.6698222758370568e+18,-0.06553819961845875,-0.036774586886167526,-0.17080628139783127
45,1.669822275841511e+18,-0.06503215245902538,-0.03639526292681694,-0.17743737189825604
46,1.6698222758454449e+18,-0.06453166482970119,-0.03598910942673683,-0.18168500826693434
47,1.6698222758502956e+18,-0.06399921257980168,-0.03556426241993904,-0.1845307636848288
48,1.6698222758541627e+18,-0.06343689979985356,-0.03504287824034691,-0.189292804320901
49,1.6698222758583887e+18,-0.06297306530177593,-0.03446700796484947,-0.1944789935103095
50,1.6698222758624456e+18,-0.06240337481722236,-0.034013163298368454,-0.1964212268039549
51,1.6698222758669153e+18,-0.06184368673712015,-0.03360123559832573,-0.19964576773471454
52,1.6698222758708936e+18,-0.0612387815490365,-0.03293297812342644,-0.2016048217782933
53,1.6698222758744328e+18,-0.06070218747481704,-0.03228401020169258,-0.2051600246960681
54,1.669822275878872e+18,-0.0602063313126564,-0.03179984167218208,-0.2075603508019288
55,1.6698222758836554e+18,-0.05954947508871555,-0.031293805688619614,-0.20895233559193582
56,1.6698222758877028e+18,-0.05903437593951821,-0.030623216181993484,-0.21243209386175388
57,1.6698222758916032e+18,-0.05852523818612099,-0.030081797391176224,-0.21346461683391915
58,1.6698222758963832e+18,-0.05796035751700401,-0.02949872985482216,-0.21577048324200532
59,1.6698222758999916e+18,-0.057443516328930855,-0.028947215527296066,-0.21788462852193735
60,1.669822275904432e+18,-0.05669786594808102,-0.028410058468580246,-0.22335349654739134
61,1.669822275908297e+18,-0.05614951625466347,-0.027824919670820236,-0.2236755473471821
62,1.6698222759128233e+18,-0.05563958827406168,-0.027103859931230545,-0.2243147085896624
63,1.6698222759167414e+18,-0.05514407157897949,-0.02654515579342842,-0.2253477992639712
64,1.6698222759211564e+18,-0.05455769319087267,-0.026007313281297684,-0.2270829466338331
65,1.6698222759252518e+18,-0.05390621908009052,-0.025403190404176712,-0.23091334858172186
66,1.6698222759294108e+18,-0.053137995302677155,-0.024723771959543228,-0.23202904066124352
67,1.669822275932866e+18,-0.0526723675429821,-0.024274688214063644,-0.2309174841930437
68,1.6698222759373292e+18,-0.05213765427470207,-0.023674186319112778,-0.23176947753934996
69,1.6698222759422628e+18,-0.05142389144748449,-0.023104894906282425,-0.2351095738847644
70,1.6698222759458276e+18,-0.05097551550716162,-0.022426534444093704,-0.23876521190551458
