,time,ddx,ddy,ddtheta
0,1.67050331411439e+18,-0.7472688985869931,-3.2381652272103034,-0.23862651597444368
1,1.6705033141274744e+18,-0.6323044526505326,-3.257325968199713,-0.2279735465112989
2,1.6705033141378632e+18,-0.45985778374584185,-3.276486709189123,-0.17044751141031692
3,1.6705033141506757e+18,-0.40237556077761166,-3.3148081911679435,-0.15872924500085764
4,1.6705033141632095e+18,-0.47901852473525197,-3.257325968199713,-0.19281874728292103
5,1.6705033141763494e+18,-0.6514651936399427,-3.1232007812738427,-0.19814523201449344
6,1.6705033141906934e+18,-0.7472688985869931,-2.969914853358562,-0.15979454194717208
7,1.6705033142017513e+18,-0.7089474166081728,-2.8741111484115116,-0.11185617936302046
8,1.670503314214788e+18,-0.6131437116611225,-2.912432630390332,-0.07350548929569917
9,1.6705033142279995e+18,-0.47901852473525197,-3.0082363353373824,-0.024501829765233057
10,1.6705033142405184e+18,-0.40237556077761166,-3.0657185583056124,0.019175345033660657
11,1.6705033142529196e+18,-0.3640540787987915,-3.0657185583056124,0.049003659530466114
12,1.670503314267027e+18,-0.40237556077761166,-3.0273970763267926,0.049003659530466114
13,1.670503314278585e+18,-0.5173400067140721,-3.0273970763267926,-0.007457078624201365
14,1.6705033142916915e+18,-0.6897866756187628,-3.0848792992950225,-0.07457078624201365
15,1.6705033143097994e+18,-0.8813940855128636,-3.0657185583056124,-0.06285251983255437
16,1.670503314322121e+18,-0.9580370494705039,-2.950754112369152,-0.0031958908389434423
17,1.6705033143341294e+18,-0.8239118625446333,-2.8932718894009217,0.01597945419471721
18,1.6705033143420337e+18,-0.5556614886928922,-2.8932718894009217,0.022371235872604096
19,1.6705033143562092e+18,-0.32573259681997135,-2.931593371379742,0.053264847315724034
20,1.6705033143680937e+18,-0.24908963286233102,-2.931593371379742,0.06711370761781228
21,1.670503314380901e+18,-0.32573259681997135,-2.931593371379742,0.055395441208353
22,1.670503314394784e+18,-0.4406970427564318,-2.912432630390332,0.03941598701363579
23,1.6705033144059018e+18,-0.5173400067140721,-2.8932718894009217,0.0276977206041765
24,1.6705033144195796e+18,-0.47901852473525197,-2.8741111484115116,0.020240641979975132
25,1.6705033144321608e+18,-0.4406970427564318,-2.8357896664326914,0.009587672516830329
