,time,x,y,theta
0,1.6705033156874957e+18,-2.355128526687622e-05,6.389990448951721e-05,0.0003931417753786359
1,1.6705033156912046e+18,-2.06679105758667e-05,3.602355718612671e-05,0.0003371704338659409
2,1.670503315695748e+18,-2.3387372493743896e-05,1.6961246728897095e-05,0.00014718948795588993
3,1.6705033157000632e+18,-1.5079975128173828e-05,3.241002559661865e-07,8.219203894865856e-05
4,1.6705033157039631e+18,-1.4215707778930664e-05,-8.013099431991577e-06,-4.284580615232514e-05
5,1.6705033157078879e+18,-1.841038465499878e-05,-1.6070902347564697e-05,1.3287625648894519e-05
6,1.6705033157130404e+18,-6.899237632751465e-06,-3.03611159324646e-05,-0.00023587364058852422
7,1.6705033157161388e+18,-4.254281520843506e-06,-4.144012928009033e-05,-0.0003579320575572975
8,1.6705033157209738e+18,1.5720725059509277e-06,-5.4564327001571655e-05,-0.0004802618414245785
9,1.67050331572462e+18,5.885958671569824e-06,-4.858523607254028e-05,-0.00047907534367608307
10,1.6705033157294323e+18,6.899237632751465e-06,-5.782768130302429e-05,-0.0003520270318633223
11,1.670503315733147e+18,5.736947059631348e-07,-5.2619725465774536e-05,-0.0005400049334192136
12,1.6705033157372874e+18,-1.475214958190918e-06,-5.663558840751648e-05,-0.0004779435361814688
13,1.6705033157409815e+18,8.87364149093628e-06,-4.839897155761719e-05,-0.000536183390897893
14,1.6705033157457408e+18,8.225440979003906e-06,-4.781410098075867e-05,-0.0005335119541329814
15,1.6705033157498929e+18,5.863606929779053e-06,-5.067512392997742e-05,-0.00047137936818075765
16,1.6705033157538793e+18,1.1451542377471924e-05,-4.9583613872528076e-05,-0.0004669975650632985
17,1.6705033157588472e+18,8.508563041687012e-06,-4.8529356718063354e-05,-0.0005296813328008465
18,1.6705033157620782e+18,1.1906027793884277e-05,-5.667656660079956e-05,-0.00046562350753909243
19,1.6705033157662838e+18,1.4029443264007568e-05,-4.8961490392684937e-05,-0.0009612441241095837
20,1.6705033157708808e+18,1.3373792171478271e-05,-7.436424493789673e-05,-0.0007748711014556875
21,1.670503315775824e+18,1.3977289199829102e-05,-6.739050149917603e-05,-0.0006504300691632103
22,1.670503315778983e+18,2.199411392211914e-05,-7.353350520133972e-05,-0.0008379465607575298
23,1.6705033157833313e+18,1.92299485206604e-05,-8.120760321617126e-05,-0.0010858118796326366
24,1.6705033157870733e+18,2.6285648345947266e-05,-7.421895861625671e-05,-0.0009646073203610772
25,1.670503315791115e+18,2.3171305656433105e-05,-8.226558566093445e-05,-0.0010859649028871488
26,1.6705033157958536e+18,2.9146671295166016e-05,-9.96515154838562e-05,-0.0010834740194347603
27,1.6705033157995282e+18,3.547966480255127e-05,-0.00010116025805473328,-0.0011469913568142864
28,1.670503315804756e+18,3.8526952266693115e-05,-0.00010752305388450623,-0.0012084741879574423
29,1.6705033158083773e+18,3.781914710998535e-05,-0.0001115947961807251,-0.0012696396520792685
30,1.6705033158120968e+18,3.94284725189209e-05,-0.00011504814028739929,-0.0012049272126462007
31,1.6705033158163123e+18,4.715472459793091e-05,-0.0001286529004573822,-0.0010813109792351394
32,1.6705033158207043e+18,4.912912845611572e-05,-0.00013266131281852722,-0.001207261477054189
33,1.670503315824714e+18,4.9971044063568115e-05,-0.00013853982090950012,-0.0012648455047137297
34,1.6705033158288842e+18,5.2616000175476074e-05,-0.0001424252986907959,-0.001266292047999995
35,1.6705033158328855e+18,5.257129669189453e-05,-0.00014515221118927002,-0.0014489335074587828
36,1.670503315837595e+18,5.560368299484253e-05,-0.00014793500304222107,-0.0015128981828922416
37,1.6705033158408486e+18,6.27562403678894e-05,-0.00015501677989959717,-0.0015731408994776874
38,1.6705033158458427e+18,6.551295518875122e-05,-0.0001578889787197113,-0.0014496528808025655
39,1.6705033158496343e+18,6.812065839767456e-05,-0.00016694888472557068,-0.001384916276794268
40,1.6705033158542717e+18,7.194280624389648e-05,-0.00016767904162406921,-0.001262190426060128
41,1.670503315858368e+18,7.279962301254272e-05,-0.0001720041036605835,-0.0013825141100407556
42,1.6705033158621274e+18,7.738173007965088e-05,-0.0001802593469619751,-0.0015671066111204723
43,1.670503315867706e+18,7.912516593933105e-05,-0.00018713995814323425,-0.001631704527444544
44,1.6705033158706568e+18,8.559226989746094e-05,-0.000189904123544693,-0.0016343236414011475
45,1.6705033158746944e+18,8.268654346466064e-05,-0.00020417943596839905,-0.0016282277408263823
46,1.670503315879039e+18,9.427964687347412e-05,-0.0002178288996219635,-0.0013845497756272973
47,1.6705033158836265e+18,8.011609315872192e-05,0.00016576051712036133,0.0019181921178392791
48,1.6705033158872061e+18,8.110702037811279e-05,0.0001904107630252838,0.0018538465830981732
49,1.6705033158915725e+18,7.97957181930542e-05,0.0001741461455821991,0.0016865601972941846
50,1.6705033158957064e+18,8.957087993621826e-05,0.00012754276394844055,0.0014510701915699808
51,1.670503315899958e+18,9.169429540634155e-05,0.00012360140681266785,0.0013820656767478123
52,1.6705033159039798e+18,9.567290544509888e-05,0.00013160333037376404,0.0015501975223481956
53,1.6705033159079483e+18,9.559094905853271e-05,-3.953278064727783e-05,-0.0003944295327549252
54,1.6705033159131013e+18,9.488314390182495e-05,0.00010009482502937317,0.0015644121142139866
55,1.6705033159165187e+18,0.00011812150478363037,5.867704749107361e-05,0.0015104786685657956
56,1.670503315920736e+18,0.00011299550533294678,-0.00023624300956726074,-0.0007980495573749469
57,1.670503315924568e+18,0.00011327862739562988,5.091354250907898e-05,0.0015114924343564429
58,1.6705033159293501e+18,0.00010386109352111816,-0.00011069327592849731,-0.0008299839854575275
59,1.670503315933216e+18,0.00011745095252990723,-0.00012759864330291748,-0.0004074631947095231
60,1.670503315937523e+18,0.00011132657527923584,-6.157904863357544e-06,0.0015318110579898292
61,1.6705033159415316e+18,0.00013541430234909058,0.00010400637984275818,0.001922414701449382
62,1.6705033159457047e+18,0.0001370459794998169,-0.00010516494512557983,-0.001136238438872894
63,1.6705033159496049e+18,0.0001435503363609314,-0.00013401731848716736,-0.0009016181869876405
64,1.6705033159533893e+18,0.0001391395926475525,-0.00012809410691261292,-0.0007760424574185798
65,1.670503315959187e+18,0.00014334917068481445,5.144625902175903e-05,0.0010690058967002258
66,1.6705033159619507e+18,0.0001539960503578186,8.210539817810059e-06,0.001904361048037151
67,1.6705033159664873e+18,0.00013099610805511475,1.5851110219955444e-05,0.0021047191925875897
68,1.670503315970637e+18,0.00014129281044006348,1.1913478374481201e-05,0.0021667924143511375
69,1.6705033159753367e+18,0.00013169646263122559,-0.0003147907555103302,0.0002759509937968474
70,1.670503315978967e+18,8.579343557357788e-05,3.1225383281707764e-05,0.002413790753588163
71,1.6705033159830533e+18,6.779283285140991e-05,-0.00010349228978157043,0.0029077067933602763
72,1.6705033159872458e+18,1.1660158634185791e-05,2.3990869522094727e-06,0.0035919085052116273
73,1.6705033159911112e+18,8.866190910339355e-07,-4.423782229423523e-05,0.004680398585189538
74,1.6705033159961362e+18,-0.00012218207120895386,4.55416738986969e-05,0.004718426195125192
75,1.6705033159996454e+18,-0.00015647709369659424,-4.8529356718063354e-05,0.004382887656615209
76,1.6705033160048696e+18,-0.0002015829086303711,-7.857382297515869e-05,0.004957462325991369
77,1.6705033160077855e+18,-0.00030187517404556274,-0.0001178346574306488,0.0057996416606835854
78,1.670503316012145e+18,-0.0003862455487251282,-0.0001414753496646881,0.003972813149270671
79,1.6705033160162854e+18,-0.0004303157329559326,4.9442052841186523e-05,0.006655378160209224
80,1.6705033160212362e+18,-0.0004525184631347656,-1.58846378326416e-05,0.007201726703276012
81,1.6705033160249178e+18,-0.0004757046699523926,-0.0003242902457714081,0.003554950426164938
82,1.670503316029101e+18,-0.0005820691585540771,0.0001910775899887085,0.00880337992587843
83,1.6705033160326746e+18,-0.0006316006183624268,0.00024113059043884277,0.00916089601029535
84,1.670503316037411e+18,-0.0006405338644981384,0.0003196708858013153,0.010564539426451525
85,1.670503316041831e+18,-0.0006528347730636597,0.0003613494336605072,0.010576984110884258
86,1.670503316044989e+18,-0.0006248950958251953,0.0002571083605289459,0.00840324577894802
