,time,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
0,1.6705033156996634e+18,0.03,0.03,0.03,0.03,0.03,0.03
1,1.6705033157095823e+18,0.03,0.03,0.03,0.03,0.03,0.03
2,1.6705033157196593e+18,0.03,0.03,0.03,0.03,0.03,0.03
3,1.6705033157296369e+18,0.03,0.03,0.03,0.03,0.03,0.03
4,1.6705033157396577e+18,0.03,0.03,0.03,0.03,0.03,0.03
5,1.6705033157502848e+18,0.03,0.03,0.03,0.03,0.03,0.03
6,1.6705033157599644e+18,0.03,0.03,0.03,0.03,0.03,0.03
7,1.6705033157696532e+18,0.03,0.03,0.03,0.03,0.03,0.03
8,1.6705033157796337e+18,0.03,0.03,0.03,0.03,0.03,0.03
9,1.6705033157898936e+18,0.41792842745780945,0.03,0.03,0.12211459130048752,0.3552650511264801,0.03
10,1.6705033157998638e+18,0.3467094600200653,0.03,0.03,0.11082081496715546,0.30607300996780396,0.03
11,1.6705033158100954e+18,0.2987961173057556,0.03,0.03,0.10125699639320374,0.27050527930259705,0.03
12,1.6705033158195261e+18,0.26486432552337646,0.03,0.03,0.09336540848016739,0.24368441104888916,0.03
13,1.6705033158301716e+18,0.239947110414505,0.03,0.03,0.08679990470409393,0.22286739945411682,0.03
14,1.6705033158395523e+18,0.2204485535621643,0.03,0.03,0.08106347918510437,0.20626811683177948,0.03
15,1.6705033158502223e+18,0.20545151829719543,0.03,0.03,0.07625135034322739,0.19312304258346558,0.03
16,1.670503315860819e+18,0.19285674393177032,0.03,0.03,0.07204143702983856,0.18180622160434723,0.03
17,1.6705033158702602e+18,0.18280361592769623,0.03,0.03,0.06838840246200562,0.17273369431495667,0.03
18,1.670503315880899e+18,0.17485396564006805,0.03,0.03,0.06535869836807251,0.1653790920972824,0.03
19,1.6705033158901573e+18,0.11505742371082306,0.03,0.5585460662841797,0.03,0.03,0.5441348552703857
20,1.6705033159004436e+18,0.11317810416221619,0.03,0.4487149119377136,0.03,0.03,0.4384883642196655
21,1.6705033159102418e+18,0.11104461550712585,0.03,0.37636566162109375,0.03,0.03,0.35821688175201416
22,1.6705033159200548e+18,0.11136354506015778,0.03,0.3255169093608856,0.03,0.03,0.2961353361606598
23,1.6705033159308403e+18,0.11230172216892242,0.03,0.288379430770874,0.03,0.03,0.2532083988189697
24,1.67050331594063e+18,0.1132914274930954,0.03,0.25991395115852356,0.03,0.03,0.22121931612491608
