,time,ddx,ddy,ddtheta
0,1.6698261449065037e+18,-1.2071266823328348,-1.5136985381633963,-5.621571985701515
1,1.6698261449121298e+18,-1.5711807611316264,-1.5711807611316264,-5.843153750534926
2,1.6698261449202263e+18,-1.7819489120151373,-1.686145207068087,-6.073257890938854
3,1.6698261449303762e+18,-1.935234839930418,-1.705305948057497,-6.224530057315512
4,1.6698261449484628e+18,-1.7819489120151373,-1.705305948057497,-6.255423668758632
5,1.6698261449525668e+18,-1.5328592791528062,-1.5328592791528062,-6.385389896208998
6,1.6698261449624973e+18,-1.2646089053010652,-1.3987340922269358,-6.516421420605679
7,1.6698261449736026e+18,-0.9388763084810938,-1.187965941343425,-6.561163892350887
8,1.6698261449813765e+18,-0.49817926572466203,-1.015519272438734,-6.415218210705803
9,1.6698261449960914e+18,-0.19160740989410077,-0.977197790459914,-6.076453781777798
10,1.6698261450104333e+18,0.13412518692587055,-1.1496444593646047,-5.795215387950775
11,1.6698261450132347e+18,0.40237556077761166,-1.3604126102481156,-5.6141149070773135
12,1.6698261450237204e+18,0.8047511215552233,-1.5136985381633963,-5.3541824521765795
13,1.669826145030329e+18,1.3029303872798854,-1.4370555742057558,-4.836448136267744
14,1.669826145040727e+18,1.8394311349833674,-1.1496444593646047,-3.968231125021441
15,1.6698261450510784e+18,2.2801281777397993,-0.7089474166081728,-3.392970774011621
16,1.6698261450619205e+18,2.5100570696127202,-0.40237556077761166,-2.9945497160900056
17,1.669826145069564e+18,2.49089632862331,-0.24908963286233102,-2.4448564917917333
18,1.6698261450834015e+18,2.0501992858668783,-0.2682503738517411,-2.240319478099353
19,1.6698261451049203e+18,1.3795733512375257,-0.4406970427564318,-2.0826555300448097
20,1.6698261451056735e+18,0.9580370494705039,-0.5173400067140721,-1.8738573285671718
21,1.6698261451111872e+18,0.4406970427564318,-0.6706259346293527,-1.6565367515190175
22,1.6698261451234726e+18,-0.038321481978820154,-0.9388763084810938,-1.5979454194717215
23,1.6698261451301993e+18,-0.30657185583056124,-1.2071266823328348,-1.7343034285999748
24,1.669826145141395e+18,-0.49817926572466203,-1.5328592791528062,-1.7225851621905153
25,1.6698261451557668e+18,-0.5173400067140721,-1.8394311349833674,-1.8152659965198752
26,1.6698261451660065e+18,-0.4406970427564318,-2.1076815088351086,-1.8248536690367054
27,1.669826145173301e+18,-0.2682503738517411,-2.241806695760979,-1.850420795748253
28,1.669826145181082e+18,-0.05748222296823023,-2.2992889187292094,-1.755609367526264
29,1.6698261451983537e+18,0.2682503738517411,-2.2992889187292094,-1.6235125461832687
30,1.669826145208133e+18,0.5748222296823023,-2.1076815088351086,-1.1771531256775012
31,1.6698261452251512e+18,0.8430726035340435,-1.7244666890469071,-0.7584914257759103
