,time,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
0,1.6705012619474952e+18,0.03,0.03,0.03,0.03,0.03,0.03
1,1.6705012619575644e+18,0.03,0.03,0.03,0.03,0.03,0.03
2,1.6705012619674025e+18,0.4192294180393219,0.03,0.03,0.13313710689544678,0.3484363853931427,0.03
3,1.6705012619775583e+18,0.34279853105545044,0.03,0.03,0.1175912544131279,0.30253854393959045,0.03
4,1.670501261987785e+18,0.29298606514930725,0.03,0.03,0.10919208824634552,0.2732134759426117,0.03
5,1.6705012619973816e+18,0.2577858567237854,0.03,0.03,0.10474777966737747,0.24336585402488708,0.03
6,1.6705012620079962e+18,0.24130550026893616,0.03,0.03,0.10765531659126282,0.22424247860908508,0.03
7,1.6705012620177231e+18,0.22555865347385406,0.03,0.03,0.10928250849246979,0.20849823951721191,0.03
8,1.6705012620273897e+18,0.20863428711891174,0.03,0.03,0.1080062985420227,0.19945086538791656,0.03
9,1.670501262037867e+18,0.20256327092647552,0.03,0.03,0.10986313968896866,0.1903061866760254,0.03
10,1.670501262047417e+18,0.19315007328987122,0.03,0.03,0.10567877441644669,0.17945314943790436,0.03
11,1.6705012620574904e+18,0.18749479949474335,0.03,0.03,0.09973834455013275,0.1713009625673294,0.03
12,1.6705012620673577e+18,0.13353458046913147,0.03,0.5162250995635986,0.03,0.03,0.5366132259368896
13,1.6705012620774252e+18,0.13279621303081512,0.03,0.4161950647830963,0.03,0.03,0.431239515542984
14,1.6705012620874816e+18,0.13420437276363373,0.03,0.34967705607414246,0.03,0.03,0.35066255927085876
15,1.6705012620984005e+18,0.13667626678943634,0.03,0.30328482389450073,0.03,0.03,0.2977479100227356
16,1.6705012621092068e+18,0.1331755667924881,0.03,0.2718431353569031,0.03,0.03,0.25212186574935913
17,1.670501262118566e+18,0.13569964468479156,0.03,0.25058993697166443,0.03,0.03,0.2263869345188141
18,1.6705012621280963e+18,0.13429127633571625,0.03,0.231572687625885,0.03,0.03,0.2046472430229187
19,1.6705012621381624e+18,0.1343182623386383,0.03,0.2208411693572998,0.03,0.03,0.19293130934238434
20,1.6705012621504673e+18,0.13786667585372925,0.03,0.220983624458313,0.03,0.03,0.18152156472206116
21,1.6705012621599421e+18,0.13716872036457062,0.03,0.2124379575252533,0.03,0.03,0.17112965881824493
22,1.670501262170507e+18,0.03,0.4206409454345703,0.03277590870857239,0.03,0.03,0.06586892902851105
23,1.6705012621803492e+18,0.03,0.39307457208633423,0.03,0.03,0.03,0.06034347414970398
24,1.6705012621901827e+18,0.03,0.32823142409324646,0.035745859146118164,0.03,0.03,0.06437838077545166
25,1.670501262199941e+18,0.03,0.2765442430973053,0.03947639465332031,0.03,0.03,0.06356053054332733
26,1.6705012622099118e+18,0.03,0.23735354840755463,0.04503771662712097,0.03,0.03,0.06279197335243225
27,1.6705012622198254e+18,0.03,0.21584001183509827,0.0423392653465271,0.03,0.03,0.05195550620555878
28,1.6705012622298386e+18,0.03,0.2010425627231598,0.04102963209152222,0.03,0.03,0.04513910412788391
29,1.6705012622419297e+18,0.03,0.1880926638841629,0.04652738571166992,0.03,0.03,0.041394561529159546
30,1.670501262251781e+18,0.03,0.17344269156455994,0.047564685344696045,0.03,0.03,0.03666798770427704
31,1.670501262261632e+18,0.03,0.15591256320476532,0.05280598998069763,0.03,0.03,0.03975357115268707
32,1.6705012622716237e+18,0.11716920882463455,0.03,0.03,0.2938748896121979,0.38393062353134155,0.03
33,1.6705012622816573e+18,0.11724483221769333,0.03,0.03,0.27996373176574707,0.36688631772994995,0.03
34,1.6705012622919212e+18,0.1167527288198471,0.03,0.03,0.25443562865257263,0.32354503870010376,0.03
35,1.6705012623017423e+18,0.10713524371385574,0.03,0.03,0.22763566672801971,0.2885265648365021,0.03
36,1.670501262309001e+18,0.09471268951892853,0.03,0.03,0.20315106213092804,0.26046156883239746,0.03
37,1.670501262318856e+18,0.09261346608400345,0.03,0.03,0.18155455589294434,0.23641130328178406,0.03
38,1.6705012623299794e+18,0.08852554857730865,0.03,0.03,0.16931715607643127,0.2238450050354004,0.03
39,1.670501262338856e+18,0.08685371279716492,0.03,0.03,0.15869684517383575,0.21408863365650177,0.03
40,1.6705012623497572e+18,0.0855058878660202,0.03,0.03,0.1500549614429474,0.20532558858394623,0.03
41,1.6705012623601183e+18,0.08321193605661392,0.03,0.03,0.14165061712265015,0.19716675579547882,0.03
42,1.6705012623693967e+18,0.08367712795734406,0.03,0.03,0.13661548495292664,0.19351938366889954,0.03
43,1.6705012623797855e+18,0.03,0.1442871391773224,0.03,0.08537866920232773,0.5745446085929871,0.03
44,1.6705012623879565e+18,0.03,0.13712361454963684,0.03,0.08214789628982544,0.5146113634109497,0.03
45,1.6705012623988954e+18,0.03,0.12396032363176346,0.03,0.07679343223571777,0.41720855236053467,0.03
46,1.6705012624087363e+18,0.03,0.11409024894237518,0.03,0.07194807380437851,0.3496481776237488,0.03
47,1.6705012624182927e+18,0.03,0.10583563148975372,0.03,0.07022039592266083,0.307317852973938,0.03
48,1.670501262430376e+18,0.03,0.10087116062641144,0.03,0.0671955868601799,0.28851163387298584,0.03
49,1.6705012624404244e+18,0.03,0.09825565665960312,0.03,0.06502815335988998,0.2682148814201355,0.03
50,1.6705012624513626e+18,0.03,0.09385155886411667,0.03,0.06502623856067657,0.24749258160591125,0.03
51,1.6705012624611935e+18,0.03,0.09075022488832474,0.03,0.06450781971216202,0.2299821674823761,0.03
52,1.6705012624713905e+18,0.03,0.09039606153964996,0.03,0.06556539982557297,0.21558159589767456,0.03
53,1.6705012624810294e+18,0.5752454996109009,0.03,0.07893015444278717,0.03,0.03,0.0831899642944336
54,1.6705012624885537e+18,0.5126810669898987,0.03,0.07056140154600143,0.03,0.03,0.11199072003364563
55,1.670501262497923e+18,0.39830321073532104,0.03,0.06038612127304077,0.03,0.03,0.11342695355415344
56,1.6705012625084296e+18,0.3205825090408325,0.03,0.05126973241567612,0.03,0.03,0.11142668128013611
57,1.6705012625179786e+18,0.275611937046051,0.03,0.03874000906944275,0.03,0.03,0.11693188548088074
58,1.6705012625286129e+18,0.24567443132400513,0.03,0.03377711772918701,0.03,0.03,0.1233111321926117
59,1.6705012625387113e+18,0.22745004296302795,0.03,0.03001260757446289,0.03,0.03,0.13058561086654663
60,1.6705012625485394e+18,0.2131238877773285,0.03,0.03,0.03,0.03,0.13881385326385498
61,1.6705012625588992e+18,0.2002667486667633,0.03,0.03,0.03,0.03,0.14852073788642883
62,1.670501262568371e+18,0.18783876299858093,0.03,0.03,0.03,0.03,0.15617549419403076
63,1.6705012625790444e+18,0.17757508158683777,0.03,0.03,0.03,0.03,0.15897777676582336
64,1.670501262588212e+18,0.03,0.7608180046081543,0.03,0.046898454427719116,0.03,1.0
65,1.6705012625980936e+18,0.03,0.6899127960205078,0.03,0.05708542466163635,0.03,0.9251658916473389
66,1.6705012626080576e+18,0.03,0.5396934151649475,0.03,0.0684928297996521,0.03,0.74465012550354
67,1.6705012626207997e+18,0.03,0.4176754653453827,0.03,0.06995820999145508,0.03,0.5665876865386963
68,1.6705012626342723e+18,0.03,0.3458694517612457,0.03,0.07270155847072601,0.03,0.44011393189430237
69,1.670501262641034e+18,0.03,0.3105509877204895,0.03,0.07863546907901764,0.03,0.36288750171661377
70,1.6705012626493215e+18,0.03,0.2920070290565491,0.03,0.08171719312667847,0.03,0.32678675651550293
71,1.670501262659622e+18,0.03,0.2901443541049957,0.03,0.08297042548656464,0.03,0.3112531900405884
72,1.6705012626695352e+18,0.03,0.2807132601737976,0.03,0.08248724043369293,0.03,0.2898862361907959
73,1.6705012626792187e+18,0.03,0.2707446813583374,0.03,0.08166900277137756,0.03,0.2727084457874298
74,1.670501262689084e+18,0.03,0.13949725031852722,0.03,0.6470708847045898,0.6862272024154663,0.03
75,1.6705012626992305e+18,0.03,0.1324090212583542,0.03,0.5909497737884521,0.632177472114563,0.03
76,1.6705012627075848e+18,0.03,0.1289939284324646,0.03,0.473122775554657,0.49929291009902954,0.03
77,1.6705012627180163e+18,0.03,0.12540514767169952,0.03,0.37263959646224976,0.37919145822525024,0.03
78,1.6705012627280963e+18,0.03,0.11860428750514984,0.03,0.3081081807613373,0.3058469593524933,0.03
79,1.6705012627376952e+18,0.03,0.10883130133152008,0.03,0.27107158303260803,0.26776984333992004,0.03
80,1.6705012627480425e+18,0.03,0.0983201414346695,0.03,0.2390061318874359,0.24850958585739136,0.03
81,1.670501262757592e+18,0.03,0.08773629367351532,0.03,0.2181370109319687,0.23539946973323822,0.03
82,1.6705012627680914e+18,0.03,0.07501024007797241,0.03,0.20004570484161377,0.23116961121559143,0.03
83,1.6705012627781312e+18,0.03,0.06430792808532715,0.03,0.18166935443878174,0.22589346766471863,0.03
84,1.670501262787669e+18,0.03,0.05295160412788391,0.03,0.16705819964408875,0.2239692062139511,0.03
85,1.6705012627975872e+18,0.03,0.148016095161438,0.17120401561260223,0.03,0.03,0.5875931978225708
86,1.6705012628082458e+18,0.03,0.13231495022773743,0.16106082499027252,0.03,0.03,0.45561203360557556
87,1.670501262818107e+18,0.03,0.10966899991035461,0.1536283642053604,0.03,0.03,0.33736369013786316
88,1.6705012628284846e+18,0.03,0.08982038497924805,0.14851988852024078,0.03,0.03,0.26794296503067017
89,1.6705012628392799e+18,0.03,0.06753891706466675,0.14524690806865692,0.03,0.03,0.22988934814929962
90,1.6705012628479954e+18,0.03,0.050111621618270874,0.1452110856771469,0.03,0.03,0.20067815482616425
91,1.6705012628583488e+18,0.03,0.0362093448638916,0.14470051229000092,0.03,0.03,0.17995861172676086
92,1.670501262868131e+18,0.03,0.03,0.1471451371908188,0.03,0.03,0.17015936970710754
93,1.67050126287838e+18,0.03,0.03,0.14821217954158783,0.03,0.03,0.1603979766368866
94,1.6705012628882844e+18,0.03,0.03,0.1523066610097885,0.03,0.03,0.1493757963180542
95,1.670501262898325e+18,0.03,0.03,0.874930202960968,0.03,0.03,0.031092733144760132
96,1.6705012629088366e+18,0.03,0.03,0.7953677177429199,0.03,0.03,0.03
97,1.6705012629185708e+18,0.03,0.03,0.6288345456123352,0.03,0.03,0.030546188354492188
