,time,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
116,1.6703236300826685e+18,0.025,0.025,0.025,0.025,0.025,0.025
117,1.6703236300926653e+18,0.025,0.025,0.025,0.025,0.025,0.025
118,1.6703236301026824e+18,0.025,0.025,0.025,0.025,0.025,0.025
119,1.670323630112657e+18,0.025,0.025,0.025,0.025,0.025,0.025
120,1.6703236301226708e+18,0.025,0.025,0.025,0.025,0.025,0.025
121,1.6703236301326856e+18,0.025,0.025,0.025,0.025,0.025,0.025
122,1.6703236301426816e+18,0.025,0.025,0.025,0.025,0.025,0.025
123,1.670323630152682e+18,0.025,0.025,0.025,0.025,0.025,0.025
124,1.6703236301626816e+18,0.025,0.025,0.025,0.025,0.025,0.025
125,1.6703236301726835e+18,0.025,0.025,0.025,0.025,0.025,0.025
126,1.670323630182683e+18,0.025,0.025,0.025,0.025,0.025,0.025
127,1.6703236301926817e+18,0.025,0.025,0.025,0.025,0.025,0.025
128,1.6703236302026836e+18,0.025,0.025,0.025,0.025,0.025,0.025
129,1.6703236302126817e+18,0.025,0.025,0.025,0.025,0.025,0.025
130,1.6703236302226831e+18,0.025,0.025,0.025,0.025,0.025,0.025
131,1.670323630232682e+18,0.025,0.025,0.025,0.025,0.025,0.025
132,1.6703236302426826e+18,0.025,0.025,0.025,0.025,0.025,0.025
133,1.6703236302526815e+18,0.025,0.025,0.025,0.025,0.025,0.025
134,1.6703236302626803e+18,0.025,0.025,0.025,0.025,0.025,0.025
135,1.6703236302726833e+18,0.025,0.025,0.025,0.025,0.025,0.025
136,1.670323630282681e+18,0.025,0.025,0.025,0.025,0.025,0.025
137,1.6703236302926802e+18,0.025,0.025,0.025,0.025,0.025,0.025
138,1.6703236303026803e+18,0.025,0.025,0.025,0.025,0.025,0.025
139,1.6703236303126935e+18,0.025,0.025,0.025,0.025,0.025,0.025
140,1.6703236303226609e+18,0.025,0.025,0.025,0.025,0.025,0.025
141,1.6703236303326664e+18,0.025,0.025,0.025,0.025,0.025,0.025
142,1.6703236303426844e+18,0.025,0.025,0.025,0.025,0.025,0.025
143,1.6703236303526787e+18,0.025,0.025,0.025,0.025,0.025,0.025
144,1.6703236303626716e+18,0.025,0.025,0.025,0.025,0.025,0.025
145,1.6703236303726935e+18,0.025,0.025,0.025,0.025,0.025,0.025
146,1.670323630382681e+18,0.025,0.025,0.025,0.025,0.025,0.025
147,1.6703236303926766e+18,0.025,0.025,0.025,0.025,0.025,0.025
148,1.6703236304026783e+18,0.025,0.025,0.025,0.025,0.025,0.025
149,1.6703236304126986e+18,0.025,0.025,0.025,0.025,0.025,0.025
150,1.6703236304226998e+18,0.025,0.025,0.025,0.025,0.025,0.025
151,1.6703236304326932e+18,0.025,0.025,0.025,0.025,0.025,0.025
152,1.6703236304426916e+18,0.025,0.025,0.025,0.025,0.025,0.025
153,1.6703236304526943e+18,0.025,0.025,0.025,0.025,0.025,0.025
154,1.6703236304626936e+18,0.025,0.025,0.025,0.025,0.025,0.025
155,1.6703236304726938e+18,0.025,0.025,0.025,0.025,0.025,0.025
156,1.670323630482671e+18,0.025,0.025,0.025,0.025,0.025,0.025
157,1.6703236304926973e+18,0.025,0.025,0.025,0.025,0.025,0.025
158,1.670323630502703e+18,0.025,0.025,0.025,0.025,0.025,0.025
159,1.6703236305126653e+18,0.025,0.025,0.025,0.025,0.025,0.025
160,1.6703236305226742e+18,0.025,0.025,0.025,0.025,0.025,0.025
161,1.6703236305326758e+18,0.025,0.025,0.025,0.025,0.025,0.025
162,1.670323630542672e+18,0.025,0.025,0.025,0.025,0.025,0.025
163,1.6703236305529224e+18,0.025,0.025,0.025,0.025,0.025,0.025
164,1.6703236305626857e+18,0.025,0.025,0.025,0.025,0.025,0.025
165,1.6703236305726659e+18,0.025,0.025,0.025,0.025,0.025,0.025
166,1.6703236305826775e+18,0.025,0.025,0.025,0.025,0.025,0.025
167,1.6703236305926764e+18,0.025,0.025,0.025,0.025,0.025,0.025
168,1.6703236306026624e+18,0.025,0.025,0.025,0.025,0.025,0.025
169,1.6703236306126764e+18,0.025,0.025,0.025,0.025,0.025,0.025
170,1.6703236306226803e+18,0.025,0.025,0.025,0.025,0.025,0.025
171,1.6703236306326766e+18,0.025,0.025,0.025,0.025,0.025,0.025
172,1.6703236306426772e+18,0.025,0.025,0.025,0.025,0.025,0.025
173,1.6703236306526794e+18,0.025,0.025,0.025,0.025,0.025,0.025
174,1.6703236306629174e+18,0.025,0.025,0.025,0.025,0.025,0.025
175,1.6703236306726723e+18,0.025,0.025,0.025,0.025,0.025,0.025
176,1.6703236306826752e+18,0.025,0.025,0.025,0.025,0.025,0.025
177,1.6703236306926702e+18,0.025,0.025,0.025,0.025,0.025,0.025
178,1.670323630702662e+18,0.025,0.025,0.025,0.025,0.025,0.025
179,1.670323630712666e+18,0.025,0.025,0.025,0.025,0.025,0.025
180,1.6703236307226575e+18,0.025,0.025,0.025,0.025,0.025,0.025
181,1.6703236307326628e+18,0.025,0.025,0.025,0.025,0.025,0.025
182,1.6703236307426575e+18,0.025,0.025,0.025,0.025,0.025,0.025
183,1.67032363075266e+18,0.025,0.025,0.025,0.025,0.025,0.025
184,1.6703236307626583e+18,0.025,0.025,0.025,0.025,0.025,0.025
185,1.6703236307726584e+18,0.025,0.025,0.025,0.025,0.025,0.025
186,1.6703236307826563e+18,0.025,0.025,0.025,0.025,0.025,0.025
187,1.6703236307926605e+18,0.025,0.025,0.025,0.025,0.025,0.025
188,1.6703236308026573e+18,0.025,0.025,0.025,0.025,0.025,0.025
189,1.6703236308126605e+18,0.025,0.025,0.025,0.025,0.025,0.025
190,1.6703236308226688e+18,0.025,0.025,0.025,0.025,0.025,0.025
191,1.6703236308326838e+18,0.025,0.025,0.025,0.025,0.025,0.025
192,1.6703236308426808e+18,0.025,0.025,0.025,0.025,0.025,0.025
193,1.6703236308526781e+18,0.025,0.025,0.025,0.025,0.025,0.025
194,1.6703236308626798e+18,0.025,0.025,0.025,0.025,0.025,0.025
195,1.6703236308726735e+18,0.025,0.025,0.025,0.025,0.025,0.025
196,1.670323630882679e+18,0.025,0.025,0.025,0.025,0.025,0.025
197,1.670323630892678e+18,0.025,0.025,0.025,0.025,0.025,0.025
198,1.6703236309026744e+18,0.025,0.025,0.025,0.025,0.025,0.025
199,1.6703236309126787e+18,0.025,0.025,0.025,0.025,0.025,0.025
200,1.670323630922672e+18,0.025,0.025,0.025,0.025,0.025,0.025
201,1.6703236309326812e+18,0.025,0.025,0.025,0.025,0.025,0.025
202,1.6703236309426844e+18,0.025,0.025,0.025,0.025,0.025,0.025
203,1.6703236309526835e+18,0.025,0.025,0.025,0.025,0.025,0.025
204,1.6703236309626816e+18,0.025,0.025,0.025,0.025,0.025,0.025
205,1.67032363097268e+18,0.025,0.025,0.025,0.025,0.025,0.025
206,1.6703236309826796e+18,0.025,0.025,0.025,0.025,0.025,0.025
207,1.6703236309926659e+18,0.025,0.025,0.025,0.025,0.025,0.025
208,1.6703236310026657e+18,0.025,0.025,0.025,0.025,0.025,0.025
209,1.6703236310126612e+18,0.025,0.025,0.025,0.025,0.025,0.025
210,1.670323631022663e+18,0.025,0.025,0.025,0.025,0.025,0.025
211,1.670323631032665e+18,0.025,0.025,0.025,0.025,0.025,0.025
212,1.670323631042658e+18,0.025,0.025,0.025,0.025,0.025,0.025
213,1.670323631052664e+18,0.025,0.025,0.025,0.025,0.025,0.025
214,1.6703236310626586e+18,0.025,0.025,0.025,0.025,0.025,0.025
215,1.6703236310726625e+18,0.025,0.025,0.025,0.025,0.025,0.025
216,1.6703236310826819e+18,0.025,0.025,0.025,0.025,0.025,0.025
217,1.6703236310926817e+18,0.025,0.025,0.025,0.025,0.025,0.025
218,1.6703236311026798e+18,0.025,0.025,0.025,0.025,0.025,0.025
219,1.670323631112668e+18,0.025,0.025,0.025,0.025,0.025,0.025
220,1.670323631122658e+18,0.025,0.025,0.025,0.025,0.025,0.025
221,1.6703236311326628e+18,0.025,0.025,0.025,0.025,0.025,0.025
222,1.6703236311426596e+18,0.025,0.025,0.025,0.025,0.025,0.025
223,1.6703236311526817e+18,0.025,0.025,0.025,0.025,0.025,0.025
224,1.6703236311626621e+18,0.025,0.025,0.025,0.025,0.025,0.025
225,1.670323631172676e+18,0.025,0.025,0.025,0.025,0.025,0.025
226,1.6703236311826632e+18,0.025,0.025,0.025,0.025,0.025,0.025
227,1.6703236311926428e+18,0.025,0.025,0.025,0.025,0.025,0.025
228,1.6703236312026813e+18,0.025,0.025,0.025,0.025,0.025,0.025
229,1.6703236312126802e+18,0.025,0.025,0.025,0.025,0.025,0.025
230,1.67032363122268e+18,0.025,0.025,0.025,0.025,0.025,0.025
231,1.6703236312326958e+18,0.025,0.025,0.025,0.025,0.025,0.025
232,1.6703236312428716e+18,0.025,0.025,0.025,0.025,0.025,0.025
233,1.6703236312526382e+18,0.025,0.025,0.025,0.025,0.025,0.025
234,1.670323631262898e+18,0.025,0.025,0.025,0.025,0.025,0.025
235,1.67032363127269e+18,0.025,0.025,0.025,0.025,0.025,0.025
236,1.670323631282681e+18,0.025,0.025,0.025,0.025,0.025,0.025
237,1.6703236312926769e+18,0.025,0.025,0.025,0.025,0.025,0.025
238,1.6703236313026775e+18,0.025,0.025,0.025,0.025,0.025,0.025
239,1.670323631312675e+18,0.025,0.025,0.025,0.025,0.025,0.025
240,1.6703236313226775e+18,0.025,0.025,0.025,0.025,0.025,0.025
241,1.6703236313326725e+18,0.025,0.025,0.025,0.025,0.025,0.025
242,1.6703236313426793e+18,0.025,0.025,0.025,0.025,0.025,0.025
243,1.6703236313526592e+18,0.025,0.025,0.025,0.025,0.025,0.025
244,1.6703236313626363e+18,0.025,0.025,0.025,0.025,0.025,0.025
245,1.6703236313726758e+18,0.025,0.025,0.025,0.025,0.025,0.025
246,1.6703236313826785e+18,0.025,0.025,0.025,0.025,0.025,0.025
247,1.6703236313926764e+18,0.025,0.025,0.025,0.025,0.025,0.025
248,1.6703236314026785e+18,0.025,0.025,0.025,0.025,0.025,0.025
249,1.670323631412677e+18,0.025,0.025,0.025,0.025,0.025,0.025
250,1.67032363142268e+18,0.025,0.025,0.025,0.025,0.025,0.025
251,1.6703236314326945e+18,0.025,0.025,0.025,0.025,0.025,0.025
252,1.6703236314426634e+18,0.025,0.025,0.025,0.025,0.025,0.025
253,1.6703236314526702e+18,0.025,0.025,0.025,0.025,0.025,0.025
254,1.6703236314627064e+18,0.025,0.025,0.025,0.025,0.025,0.025
255,1.6703236314729175e+18,0.025,0.025,0.025,0.025,0.025,0.025
256,1.6703236314826875e+18,0.025,0.025,0.025,0.025,0.025,0.025
257,1.6703236314926781e+18,0.025,0.025,0.025,0.025,0.025,0.025
258,1.6703236315027484e+18,0.025,0.025,0.025,0.025,0.025,0.025
259,1.6703236315126984e+18,0.025,0.025,0.025,0.025,0.025,0.025
260,1.6703236315227226e+18,0.025,0.025,0.025,0.025,0.025,0.025
261,1.6703236315329326e+18,0.025,0.025,0.025,0.025,0.025,0.025
262,1.6703236315426936e+18,0.025,0.025,0.025,0.025,0.025,0.025
263,1.6703236315526953e+18,0.025,0.025,0.025,0.025,0.025,0.025
264,1.670323631562691e+18,0.025,0.025,0.025,0.025,0.025,0.025
265,1.6703236315726904e+18,0.025,0.025,0.025,0.025,0.025,0.025
266,1.6703236315826852e+18,0.025,0.025,0.025,0.025,0.025,0.025
267,1.6703236315930417e+18,0.025,0.025,0.025,0.025,0.025,0.025
268,1.6703236316027095e+18,0.025,0.025,0.025,0.025,0.025,0.025
269,1.6703236316126979e+18,0.025,0.025,0.025,0.025,0.025,0.025
270,1.6703236316227023e+18,0.025,0.025,0.025,0.025,0.025,0.025
271,1.6703236316326973e+18,0.025,0.025,0.025,0.025,0.025,0.025
272,1.6703236316427018e+18,0.025,0.025,0.025,0.025,0.025,0.025
273,1.6703236316526953e+18,0.025,0.025,0.025,0.025,0.025,0.025
274,1.6703236316627023e+18,0.025,0.025,0.025,0.025,0.025,0.025
275,1.6703236316726976e+18,0.025,0.025,0.025,0.025,0.025,0.025
276,1.6703236316826952e+18,0.025,0.025,0.025,0.025,0.025,0.025
277,1.6703236316926868e+18,0.025,0.025,0.025,0.025,0.025,0.025
278,1.670323631702695e+18,0.025,0.025,0.025,0.025,0.025,0.025
279,1.6703236317126776e+18,0.025,0.025,0.025,0.025,0.025,0.025
280,1.6703236317226875e+18,0.025,0.025,0.025,0.025,0.025,0.025
281,1.6703236317326636e+18,0.025,0.025,0.025,0.025,0.025,0.025
282,1.6703236317426813e+18,0.025,0.025,0.025,0.025,0.025,0.025
283,1.6703236317526845e+18,0.025,0.025,0.025,0.025,0.025,0.025
284,1.6703236317626772e+18,0.025,0.025,0.025,0.025,0.025,0.025
285,1.6703236317726774e+18,0.025,0.025,0.025,0.025,0.025,0.025
286,1.6703236317826785e+18,0.025,0.025,0.025,0.025,0.025,0.025
287,1.6703236317926784e+18,0.025,0.025,0.025,0.025,0.025,0.025
288,1.6703236318026762e+18,0.025,0.025,0.025,0.025,0.025,0.025
289,1.6703236318126792e+18,0.025,0.025,0.025,0.025,0.025,0.025
290,1.6703236318226698e+18,0.025,0.025,0.025,0.025,0.025,0.025
291,1.670323631832687e+18,0.025,0.025,0.025,0.025,0.025,0.025
292,1.6703236318426852e+18,0.025,0.025,0.025,0.025,0.025,0.025
293,1.6703236318526904e+18,0.025,0.025,0.025,0.025,0.025,0.025
294,1.670323631862685e+18,0.025,0.025,0.025,0.025,0.025,0.025
295,1.6703236318726804e+18,0.025,0.025,0.025,0.025,0.025,0.025
296,1.6703236318826854e+18,0.025,0.025,0.025,0.025,0.025,0.025
297,1.6703236318926682e+18,0.025,0.025,0.025,0.025,0.025,0.025
298,1.6703236319026857e+18,0.025,0.025,0.025,0.025,0.025,0.025
299,1.670323631912684e+18,0.025,0.025,0.025,0.025,0.025,0.025
300,1.6703236319226808e+18,0.025,0.025,0.025,0.025,0.025,0.025
301,1.6703236319326825e+18,0.025,0.025,0.025,0.025,0.025,0.025
302,1.67032363194268e+18,0.025,0.025,0.025,0.025,0.025,0.025
303,1.67032363195268e+18,0.025,0.025,0.025,0.025,0.025,0.025
304,1.6703236319626813e+18,0.025,0.025,0.025,0.025,0.025,0.025
305,1.6703236319726769e+18,0.025,0.025,0.025,0.025,0.025,0.025
306,1.6703236319826614e+18,0.025,0.025,0.025,0.025,0.025,0.025
307,1.670323631992708e+18,0.025,0.025,0.025,0.025,0.025,0.025
308,1.6703236320026796e+18,0.025,0.025,0.025,0.025,0.025,0.025
309,1.67032363201268e+18,0.025,0.025,0.025,0.025,0.025,0.025
310,1.6703236320226788e+18,0.025,0.025,0.025,0.025,0.025,0.025
311,1.6703236320326735e+18,0.025,0.025,0.025,0.025,0.025,0.025
312,1.6703236320426793e+18,0.025,0.025,0.025,0.025,0.025,0.025
313,1.6703236320526792e+18,0.025,0.025,0.025,0.025,0.025,0.025
314,1.67032363206268e+18,0.025,0.025,0.025,0.025,0.025,0.025
315,1.6703236320726653e+18,0.025,0.025,0.025,0.025,0.025,0.025
316,1.6703236320826819e+18,0.025,0.025,0.025,0.025,0.025,0.025
317,1.6703236320926802e+18,0.025,0.025,0.025,0.025,0.025,0.025
318,1.6703236321026806e+18,0.025,0.025,0.025,0.025,0.025,0.025
319,1.670323632112682e+18,0.025,0.025,0.025,0.025,0.025,0.025
320,1.6703236321226844e+18,0.025,0.025,0.025,0.025,0.025,0.025
321,1.6703236321326792e+18,0.025,0.025,0.025,0.025,0.025,0.025
322,1.6703236321426836e+18,0.025,0.025,0.025,0.025,0.025,0.025
323,1.670323632152682e+18,0.025,0.025,0.025,0.025,0.025,0.025
324,1.6703236321626826e+18,0.025,0.025,0.025,0.025,0.025,0.025
325,1.67032363217269e+18,0.025,0.025,0.025,0.025,0.025,0.025
326,1.6703236321826813e+18,0.025,0.025,0.025,0.025,0.025,0.025
327,1.670323632192677e+18,0.025,0.025,0.025,0.025,0.025,0.025
328,1.670323632202684e+18,0.025,0.025,0.025,0.025,0.025,0.025
329,1.6703236322126835e+18,0.025,0.025,0.025,0.025,0.025,0.025
330,1.6703236322226844e+18,0.025,0.025,0.025,0.025,0.025,0.025
331,1.6703236322326592e+18,0.025,0.025,0.025,0.025,0.025,0.025
332,1.670323632242655e+18,0.025,0.025,0.025,0.025,0.025,0.025
333,1.6703236322526853e+18,0.025,0.025,0.025,0.025,0.025,0.025
334,1.6703236322626834e+18,0.025,0.025,0.025,0.025,0.025,0.025
335,1.6703236322726822e+18,0.025,0.025,0.025,0.025,0.025,0.025
336,1.6703236322826606e+18,0.025,0.025,0.025,0.025,0.025,0.025
337,1.6703236322926812e+18,0.025,0.025,0.025,0.025,0.025,0.025
338,1.6703236323026734e+18,0.025,0.025,0.025,0.025,0.025,0.025
339,1.6703236323126725e+18,0.025,0.025,0.025,0.025,0.025,0.025
340,1.6703236323226755e+18,0.025,0.025,0.025,0.025,0.025,0.025
341,1.6703236323326728e+18,0.025,0.025,0.025,0.025,0.025,0.025
342,1.6703236323426785e+18,0.025,0.025,0.025,0.025,0.025,0.025
343,1.6703236323526874e+18,0.025,0.025,0.025,0.025,0.025,0.025
344,1.670323632362683e+18,0.025,0.025,0.025,0.025,0.025,0.025
345,1.670323632372677e+18,0.025,0.025,0.025,0.025,0.025,0.025
346,1.6703236323826918e+18,0.025,0.025,0.025,0.025,0.025,0.025
347,1.670323632392691e+18,0.025,0.025,0.025,0.025,0.025,0.025
348,1.670323632402693e+18,0.025,0.025,0.025,0.025,0.025,0.025
349,1.670323632412691e+18,0.025,0.025,0.025,0.025,0.025,0.025
350,1.670323632422691e+18,0.025,0.025,0.025,0.025,0.025,0.025
351,1.6703236324326922e+18,0.025,0.025,0.025,0.025,0.025,0.025
352,1.6703236324426936e+18,0.025,0.025,0.025,0.025,0.025,0.025
353,1.6703236324526966e+18,0.025,0.025,0.025,0.025,0.025,0.025
354,1.670323632462698e+18,0.025,0.025,0.025,0.025,0.025,0.025
355,1.6703236324726902e+18,0.025,0.025,0.025,0.025,0.025,0.025
356,1.6703236324826929e+18,0.025,0.025,0.025,0.025,0.025,0.025
357,1.6703236324926953e+18,0.025,0.025,0.025,0.025,0.025,0.025
358,1.6703236325027085e+18,0.025,0.025,0.025,0.025,0.025,0.025
359,1.670323632512702e+18,0.025,0.025,0.025,0.025,0.025,0.025
360,1.6703236325226327e+18,0.025,0.025,0.025,0.025,0.025,0.025
361,1.670323632532696e+18,0.025,0.025,0.025,0.025,0.025,0.025
362,1.6703236325426975e+18,0.025,0.025,0.025,0.025,0.025,0.025
363,1.670323632552668e+18,0.025,0.025,0.025,0.025,0.025,0.025
364,1.6703236325626954e+18,0.025,0.025,0.025,0.025,0.025,0.025
365,1.670323632572696e+18,0.025,0.025,0.025,0.025,0.025,0.025
366,1.6703236325826831e+18,0.025,0.025,0.025,0.025,0.025,0.025
367,1.6703236325926705e+18,0.025,0.025,0.025,0.025,0.025,0.025
