,time,ddx,ddy,ddtheta
0,1.66982339525408e+18,0.1724466689046907,-0.3640540787987915,1.2463974271879423
1,1.6698233952652685e+18,0.05748222296823023,-0.3640540787987915,1.4019307813498567
2,1.6698233952782185e+18,-0.11496444593646046,-0.3640540787987915,1.5500070568875695
3,1.6698233952838203e+18,-0.4215363017670217,-0.38321481978820154,1.575574183599117
4,1.6698233953057585e+18,-0.8813940855128636,-0.47901852473525197,1.4029960782961712
5,1.6698233953061038e+18,-1.3220911282692953,-0.5939829706717125,1.3646453882288498
6,1.6698233953172718e+18,-1.6286629840998565,-0.7089474166081728,1.2346791607784833
7,1.669823395326611e+18,-1.8011096530045474,-0.7855903805658132,1.192067282925904
8,1.6698233953373212e+18,-1.8011096530045474,-0.8239118625446333,1.2133732218521935
9,1.6698233953479547e+18,-1.6669844660786768,-0.8047511215552233,1.274095147792119
10,1.6698233953551864e+18,-1.5328592791528062,-0.7855903805658132,1.458391519504524
11,1.6698233953674435e+18,-1.3987340922269358,-0.7664296395764031,1.4360202836319202
12,1.6698233953777398e+18,-1.187965941343425,-0.7472688985869931,1.4637180042360964
13,1.6698233953849364e+18,-0.9005548265022737,-0.7472688985869931,1.5287011179612797
14,1.669823395394726e+18,-0.6514651936399427,-0.7664296395764031,1.5489417599412552
15,1.6698233954039086e+18,-0.40237556077761166,-0.6706259346293527,1.491415724840273
16,1.6698233954140262e+18,-0.1724466689046907,-0.6706259346293527,1.6874303629621372
17,1.6698233954252035e+18,-0.05748222296823023,-0.6131437116611225,1.6735815026600491
18,1.669823395437036e+18,0.038321481978820154,-0.6131437116611225,1.7055404110494834
19,1.6698233954486648e+18,0.07664296395764031,-0.6514651936399427,1.7225851621905153
20,1.669823395456697e+18,0.11496444593646046,-0.7089474166081728,1.7161933805126282
21,1.6698233954698125e+18,0.1724466689046907,-0.7472688985869931,1.8333760446072211
22,1.6698233954740055e+18,0.24908963286233102,-0.7472688985869931,1.895163267493461
23,1.669823395490288e+18,0.22992889187292093,-0.7855903805658132,1.746021695009434
24,1.6698233954929815e+18,0.1724466689046907,-0.7472688985869931,1.669320314874791
25,1.6698233955046794e+18,0.09580370494705039,-0.7664296395764031,1.7428258041704905
26,1.6698233955147185e+18,-0.019160740989410077,-0.7664296395764031,1.768392930882038
27,1.6698233955251942e+18,-0.038321481978820154,-0.8047511215552233,1.8855755949766309
28,1.6698233955347732e+18,-0.05748222296823023,-0.8813940855128636,1.9217956911513234
29,1.669823395546625e+18,-0.05748222296823023,-1.0538407544175543,1.8088742148419883
30,1.6698233955542784e+18,0.0,-1.245448164311655,1.7204545682978865
31,1.6698233955648704e+18,0.038321481978820154,-1.3987340922269358,1.4349549866856055
32,1.6698233955786552e+18,0.019160740989410077,-1.3795733512375257,1.37423306074568
33,1.669823395589841e+18,-0.05748222296823023,-1.3029303872798854,1.4296285019540331
34,1.6698233955927598e+18,-0.19160740989410077,-1.187965941343425,1.4040613752424858
35,1.6698233956038794e+18,-0.40237556077761166,-0.9963585314493241,1.347600637087818
36,1.669823395614018e+18,-0.47901852473525197,-0.9005548265022737,1.3966042966182843
37,1.6698233956226714e+18,-0.45985778374584185,-0.9197155674916837,1.3252294012152142
38,1.6698233956396682e+18,-0.32573259681997135,-1.015519272438734,1.130280060039664
39,1.6698233956457887e+18,-0.019160740989410077,-1.187965941343425,0.8543681509442135
40,1.6698233956553846e+18,0.21076815088351086,-1.3604126102481156,0.5166690189625232
41,1.6698233956716833e+18,0.3640540787987915,-1.5328592791528062,0.4325105602036792
42,1.6698233956733676e+18,0.4215363017670217,-1.6669844660786768,0.14594568164508387
43,1.6698233956835697e+18,0.4215363017670217,-1.7627881710257272,0.06924430151044125
44,1.6698233956941583e+18,0.40237556077761166,-1.8777526169621876,0.14274979080614042
45,1.6698233957054418e+18,0.32573259681997135,-1.8969133579515978,0.08628905265147294
46,1.6698233957148035e+18,0.3640540787987915,-1.8202703939939575,-0.1885575594976631
47,1.6698233957286308e+18,0.38321481978820154,-1.5903415021210365,-0.4996242678214915
48,1.6698233957336868e+18,0.4406970427564318,-1.3795733512375257,-0.5571503029224735
49,1.669823395745172e+18,0.45985778374584185,-1.0921622363963746,-0.6370475738960595
50,1.6698233957556116e+18,0.38321481978820154,-0.9388763084810938,-0.8628905265147294
51,1.6698233957631342e+18,0.22992889187292093,-0.8813940855128636,-0.9289389371862273
52,1.6698233957769871e+18,-0.07664296395764031,-0.9580370494705039,-1.2378750516174266
53,1.6698233957840932e+18,-0.24908963286233102,-1.1304837183751946,-1.3816901393698815
54,1.6698233957997358e+18,-0.40237556077761166,-1.2837696462904753,-1.5585294324580854
55,1.669823395803114e+18,-0.49817926572466203,-1.3987340922269358,-1.6789079873916215
56,1.6698233958135596e+18,-0.5556614886928922,-1.3795733512375257,-1.8067436209493593
57,1.6698233958257395e+18,-0.5939829706717125,-1.3412518692587054,-1.8834450010840018
58,1.6698233958466673e+18,-0.5939829706717125,-1.2646089053010652,-2.0794596392058664
59,1.6698233958496266e+18,-0.5748222296823023,-1.0730014954069644,-2.1881199277299435
60,1.6698233958553948e+18,-0.4215363017670217,-0.9963585314493241,-2.2701477925961586
61,1.6698233958673477e+18,-0.21076815088351086,-0.9197155674916837,-2.342587984945543
62,1.6698233958744125e+18,-0.038321481978820154,-0.8622333445234536,-2.533276138335836
63,1.6698233958850406e+18,0.1724466689046907,-0.7855903805658132,-2.538602623067408
64,1.6698233958937062e+18,0.24908963286233102,-0.728108157597583,-2.4139628803486137
65,1.6698233959041613e+18,0.40237556077761166,-0.7089474166081728,-2.3543062513550024
66,1.6698233959132096e+18,0.6897866756187628,-0.6897866756187628,-2.158291613233138
67,1.6698233959235128e+18,0.8622333445234536,-0.728108157597583,-1.8653349529966556
68,1.6698233959357478e+18,0.9005548265022737,-0.6897866756187628,-1.59048834084752
69,1.6698233959456525e+18,0.7472688985869931,-0.6323044526505326,-1.253854505812144
70,1.669823395957977e+18,0.5556614886928922,-0.5173400067140721,-0.68711653037284
71,1.6698233959693704e+18,0.4406970427564318,-0.4406970427564318,-0.2876301755049098
72,1.6698233959758426e+18,0.38321481978820154,-0.2682503738517411,-0.10759499157776255
73,1.6698233959846364e+18,0.3448933378093814,-0.15328592791528062,0.14594568164508387
74,1.6698233959961196e+18,0.32573259681997135,0.05748222296823023,0.274846612149136
75,1.669823396006291e+18,0.30657185583056124,0.13412518692587055,0.3760498220490117
76,1.669823396014034e+18,0.30657185583056124,0.19160740989410077,0.6061539624529395
77,1.6698233960245504e+18,0.32573259681997135,0.019160740989410077,0.8042991944674331
78,1.6698233960488376e+18,0.30657185583056124,-0.09580370494705039,0.8256051333937225
79,1.66982339605075e+18,0.3448933378093814,-0.3640540787987915,0.7851238494337723
80,1.6698233960566684e+18,0.45985778374584185,-0.5748222296823023,0.9470489852735734
81,1.6698233960682125e+18,0.5173400067140721,-0.5556614886928922,1.048252195173449
82,1.6698233960804193e+18,0.5556614886928922,-0.45985778374584185,1.266638069167918
83,1.669823396087866e+18,0.5556614886928922,-0.38321481978820154,1.581965965277004
84,1.6698233961037722e+18,0.5173400067140721,-0.28741111484115117,1.8429637171240516
85,1.6698233961038003e+18,0.45985778374584185,-0.2682503738517411,2.0336518705143436
86,1.6698233961161134e+18,0.3640540787987915,-0.30657185583056124,2.028325385782771
87,1.669823396125321e+18,0.24908963286233102,-0.38321481978820154,2.1060920628637283
88,1.6698233961379374e+18,0.15328592791528062,-0.49817926572466203,2.087982014776382
89,1.6698233961429586e+18,0.13412518692587055,-0.5365007477034822,2.396918129207582
90,1.6698233961578975e+18,0.0,-0.6514651936399427,1.9292527697755246
91,1.66982339616754e+18,-0.019160740989410077,-0.6706259346293527,2.464031836825394
92,1.6698233961773228e+18,-0.019160740989410077,-0.6514651936399427,2.649393505484113
93,1.669823396187261e+18,-0.019160740989410077,-0.6323044526505326,2.776163842095537
94,1.6698233961955261e+18,-0.038321481978820154,-0.5939829706717125,2.8304939863575753
95,1.6698233962045427e+18,-0.038321481978820154,-0.6131437116611225,3.046749266459415
96,1.669823396212965e+18,-0.019160740989410077,-0.6514651936399427,3.0371615939425847
97,1.6698233962280827e+18,-0.13412518692587055,-0.6897866756187628,2.656850584108315
98,1.6698233962359657e+18,-0.21076815088351086,-0.7664296395764031,2.3745468933349776
99,1.6698233962481984e+18,-0.28741111484115117,-0.6897866756187628,2.112483844541615
100,1.6698233962584927e+18,-0.21076815088351086,-0.6897866756187628,2.0911779056153255
101,1.6698233962662356e+18,-0.038321481978820154,-0.728108157597583,1.8962285644397758
102,1.6698233962751785e+18,0.2682503738517411,-0.728108157597583,1.979321726252305
103,1.6698233962835174e+18,0.4215363017670217,-0.7664296395764031,1.996366477393337
104,1.6698233962954972e+18,0.3448933378093814,-0.728108157597583,1.9324486606144682
105,1.6698233963041393e+18,0.038321481978820154,-0.7089474166081728,1.7279116469220879
106,1.6698233963157217e+18,-0.4406970427564318,-0.7855903805658132,1.5031339912497323
107,1.6698233963272402e+18,-0.7664296395764031,-0.8622333445234536,1.458391519504524
108,1.6698233963337188e+18,-0.8622333445234536,-0.9197155674916837,1.2549198027584583
109,1.6698233963451028e+18,-0.728108157597583,-0.9388763084810938,1.1505207020196393
110,1.669823396359766e+18,-0.45985778374584185,-0.9197155674916837,1.114300605844947
111,1.6698233963698227e+18,-0.21076815088351086,-0.9197155674916837,1.1771531256775012
112,1.6698233963762936e+18,-0.09580370494705039,-0.8813940855128636,0.999248535642983
113,1.6698233963945262e+18,-0.038321481978820154,-0.8239118625446333,1.1132353088986324
114,1.6698233963951414e+18,-0.05748222296823023,-0.7472688985869931,1.1324106539322931
115,1.6698233964031265e+18,-0.09580370494705039,-0.6706259346293527,1.2037855493353633
116,1.6698233964234772e+18,-0.15328592791528062,-0.6131437116611225,1.2346791607784833
117,1.6698233964242365e+18,-0.15328592791528062,-0.6131437116611225,1.2400056455100559
118,1.66982339643922e+18,-0.09580370494705039,-0.6514651936399427,1.4392161744708636
119,1.6698233964448543e+18,0.11496444593646046,-0.6706259346293527,1.5212440393370785
120,1.669823396455808e+18,0.3640540787987915,-0.7664296395764031,1.7620011492041512
121,1.6698233964645e+18,0.5365007477034822,-0.8047511215552233,1.9058162369566063
122,1.6698233964829307e+18,0.728108157597583,-0.8622333445234536,2.0315212766217146
123,1.66982339648348e+18,0.8239118625446333,-0.8813940855128636,2.0975696872932126
124,1.6698233964956623e+18,0.8813940855128636,-0.8430726035340435,2.1487039407163073
125,1.6698233965042742e+18,0.9580370494705039,-0.7855903805658132,2.0783943422595517
126,1.669823396514683e+18,0.9963585314493241,-0.8047511215552233,2.2349929933677806
127,1.6698233965264832e+18,0.8430726035340435,-0.9580370494705039,2.191315818568887
128,1.6698233965372227e+18,0.6323044526505326,-1.2646089053010652,1.7907641667546421
129,1.6698233965443046e+18,0.4406970427564318,-1.6669844660786768,1.4157796416519448
130,1.6698233965554258e+18,0.28741111484115117,-1.935234839930418,1.433889689739291
131,1.6698233965676844e+18,0.24908963286233102,-1.8969133579515978,1.1334759508786076
132,1.6698233965792788e+18,0.32573259681997135,-1.6669844660786768,1.2336138638321688
133,1.6698233965898775e+18,0.38321481978820154,-1.4178948332163457,1.3582536065509627
134,1.6698233966005998e+18,0.4406970427564318,-1.0921622363963746,1.245332130241628
135,1.6698233966053148e+18,0.45985778374584185,-0.9580370494705039,1.3944737027256553
136,1.669823396615935e+18,0.3448933378093814,-1.0538407544175543,1.4328243927929765
137,1.6698233966266862e+18,0.19160740989410077,-1.2646089053010652,1.2826175233626347
138,1.6698233966342213e+18,0.038321481978820154,-1.6669844660786768,1.0557092737976503
139,1.669823396647078e+18,-0.09580370494705039,-1.954395580919828,0.7659485044001118
140,1.6698233966610132e+18,-0.11496444593646046,-2.031038544877468,0.8213439456084646
141,1.6698233966659955e+18,-0.09580370494705039,-1.743627430036317,0.7435772685275076
142,1.6698233966769997e+18,-0.019160740989410077,-1.3795733512375257,0.8458457753736978
143,1.6698233966885957e+18,0.019160740989410077,-1.0730014954069644,0.8671517142999874
144,1.6698233966939904e+18,0.07664296395764031,-0.6323044526505326,0.9917914570187817
145,1.6698233967045092e+18,0.21076815088351086,-0.4406970427564318,1.0365339287639896
146,1.6698233967157535e+18,0.28741111484115117,-0.32573259681997135,1.0897987760797139
147,1.669823396724067e+18,0.3640540787987915,-0.30657185583056124,1.1601083745364695
148,1.6698233967354757e+18,0.40237556077761166,-0.32573259681997135,1.0716887279923677
149,1.669823396746668e+18,0.40237556077761166,-0.3448933378093814,0.7989727097358608
150,1.6698233967557432e+18,0.3448933378093814,-0.5173400067140721,0.97474670587775
151,1.6698233967676485e+18,0.11496444593646046,-0.7089474166081728,0.849041666212641
152,1.6698233967766528e+18,-0.1724466689046907,-0.9388763084810938,0.5816521326877065
153,1.669823396783676e+18,-0.45985778374584185,-1.1304837183751946,0.4303799663110502
154,1.6698233967941522e+18,-0.6706259346293527,-1.3604126102481156,0.2514100793302175
155,1.669823396808195e+18,-0.7472688985869931,-1.6286629840998565,0.009587672516830329
156,1.6698233968140705e+18,-0.7089474166081728,-1.686145207068087,-0.10226850684619015
157,1.6698233968278423e+18,-0.6323044526505326,-1.743627430036317,-0.1097255854703915
158,1.6698233968339843e+18,-0.5173400067140721,-1.705305948057497,-0.06391781677886885
159,1.669823396852145e+18,-0.40237556077761166,-1.6095022431104467,-0.2311694373502423
160,1.6698233968526615e+18,-0.28741111484115117,-1.5328592791528062,-0.20879820147763822
161,1.6698233968646915e+18,-0.21076815088351086,-1.3220911282692953,-0.3526132892300931
162,1.6698233968781816e+18,-0.24908963286233102,-1.1688052003540148,-0.502820158660435
163,1.6698233968868846e+18,-0.30657185583056124,-1.1304837183751946,-0.6146763380234553
164,1.6698233968943613e+18,-0.4406970427564318,-1.0346800134281442,-0.915090076884139
165,1.66982339690512e+18,-0.6706259346293527,-0.9388763084810938,-0.8213439456084646
166,1.669823396914258e+18,-0.9580370494705039,-0.9005548265022737,-1.0610357585292227
167,1.6698233969232402e+18,-1.245448164311655,-0.8239118625446333,-1.2304179729932252
