,time,x,y,theta
0,0.0,0.002457231283187866,0.00035033002495765686,-0.03278046328423745
1,0.00799684,0.0024700164794921875,0.0003573708236217499,-0.0330344296306615
2,0.008083224,0.002482399344444275,0.0003831051290035248,-0.033298911128842645
3,0.012359496,0.0025134459137916565,0.0003827810287475586,-0.03351134916331833
4,0.01676318,0.0025059059262275696,0.0004117526113986969,-0.0338907709871874
5,0.020841958,0.002511359751224518,0.0004339069128036499,-0.034116653612155545
6,0.025134425,0.002532355487346649,0.0004426315426826477,-0.03484183425706444
7,0.02924396,0.0025403574109077454,0.00045687705278396606,-0.035063676901411434
8,0.033633819,0.0025459975004196167,0.00046482309699058533,-0.03502364992475582
9,0.038149432,0.002576000988483429,0.00047586485743522644,-0.03542822619607078
10,0.041909587,0.0025674179196357727,0.0004986897110939026,-0.035534920825191385
11,0.04589535,0.002595938742160797,0.0004907846450805664,-0.035629897322342785
12,0.049525261,0.002614736557006836,0.0005021542310714722,-0.035711209912761444
13,0.05413858,0.002624496817588806,0.0005196705460548401,-0.03626983327899991
14,0.058268301,0.0026416853070259094,0.0005360916256904602,-0.03642824661307098
15,0.062881947,0.0026559829711914062,0.0005648508667945862,-0.03710886589703355
16,0.06660625,0.002643868327140808,0.0005769990384578705,-0.03711166243873265
17,0.070843214,0.0026733875274658203,0.0005906969308853149,-0.037491286147838476
18,0.075030667,0.002662353217601776,0.0006139427423477173,-0.03777454412093961
19,0.079190254,0.0026650354266166687,0.0006257966160774231,-0.03798238172686541
20,0.084061511,0.002673037350177765,0.0006439611315727234,-0.038394152180848184
21,0.091324539,0.0027357563376426697,0.0006315633654594421,-0.038214938826526934
22,0.092196746,0.002652980387210846,0.0007230527698993683,-0.03640104403471267
23,0.09568448,0.002627946436405182,0.0007368698716163635,-0.03548743370413199
24,0.100104709,0.002746589481830597,0.0006635263562202454,-0.0375149911776258
25,0.104221035,0.0027397572994232178,0.0006713196635246277,-0.03820015695254497
26,0.107812808,0.0027207285165786743,0.0006816983222961426,-0.03778198243961994
27,0.111721851,0.0027602389454841614,0.0007087849080562592,-0.03827571188017043
28,0.116745348,0.002767689526081085,0.00071721151471138,-0.03867340508334016
29,0.120802099,0.002740606665611267,0.0007325373589992523,-0.03816147992647223
30,0.124958696,0.0027947500348091125,0.0007403716444969177,-0.038793973166895146
31,0.129351267,0.0027719587087631226,0.0007630288600921631,-0.038989669407864413
32,0.133579502,0.002668224275112152,0.0007823929190635681,-0.04033078353821162
33,0.137533889,0.002639785408973694,0.0007344484329223633,-0.042083257529857976
34,0.142175202,0.0026649311184883118,0.0007106810808181763,-0.04280710108852137
35,0.145592112,0.0026726573705673218,0.0007361248135566711,-0.04263833860517274
36,0.149960873,0.002665966749191284,0.0007468461990356445,-0.04208666681344031
37,0.154293152,0.0026747509837150574,0.0007707849144935608,-0.04218733471875802
38,0.157748579,0.0026858970522880554,0.000772181898355484,-0.04258485047824312
39,0.162552427,0.0028969496488571167,0.0008468739688396454,-0.04730290199580267
40,0.16638149,0.0029182136058807373,0.0008838027715682983,-0.04808892146248134
41,0.171519,0.002904847264289856,0.0008845478296279907,-0.04808203939884703
42,0.176083203,0.002913340926170349,0.000885888934135437,-0.0481922532808734
43,0.179372001,0.0029314830899238586,0.0008989050984382629,-0.04862788937493989
44,0.183137799,0.0029179155826568604,0.0008819401264190674,-0.0483662334394972
45,0.18725102,0.0029002726078033447,0.0008817724883556366,-0.047977173918316574
46,0.191989009,0.002906404435634613,0.0008981935679912567,-0.04815909242158489
47,0.195993887,0.0028962865471839905,0.0009227842092514038,-0.04793872416443845
48,0.199848459,0.0029895752668380737,0.0009860321879386902,-0.0508673058079947
49,0.203814764,0.0029673129320144653,0.001000925898551941,-0.05109633194485741
