,time,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
0,1.6705026725976492e+18,0.06329856067895889,0.03,0.03,0.036709148436784744,0.03,0.03
1,1.670502672607878e+18,0.06361965090036392,0.03,0.03,0.035825107246637344,0.03,0.03
2,1.6705026726176576e+18,0.4711037576198578,0.03,0.03,0.16205504536628723,0.33230653405189514,0.03
3,1.6705026726260288e+18,0.3822964131832123,0.03,0.03,0.1475360244512558,0.29188263416290283,0.03
4,1.670502672635737e+18,0.3241689205169678,0.03,0.03,0.13553233444690704,0.2607872486114502,0.03
5,1.6705026726457226e+18,0.2858661413192749,0.03,0.03,0.12809337675571442,0.23847055435180664,0.03
6,1.6705026726562017e+18,0.2590973377227783,0.03,0.03,0.12195087224245071,0.21895365417003632,0.03
7,1.670502672665775e+18,0.24099303781986237,0.03,0.03,0.1187434121966362,0.20357555150985718,0.03
8,1.6705026726761738e+18,0.22756384313106537,0.03,0.03,0.11696206778287888,0.19184789061546326,0.03
9,1.6705026726857316e+18,0.21562257409095764,0.03,0.03,0.11441385746002197,0.1821126639842987,0.03
10,1.6705026726959706e+18,0.20910248160362244,0.03,0.03,0.11417403072118759,0.17504805326461792,0.03
11,1.6705026727061325e+18,0.19999869167804718,0.03,0.03,0.1109640896320343,0.16662830114364624,0.03
12,1.6705026727160786e+18,0.195853129029274,0.03,0.03,0.10957708954811096,0.16233530640602112,0.03
13,1.6705026727259896e+18,0.1388626992702484,0.03,0.5165690779685974,0.03,0.03,0.5482836961746216
14,1.6705026727357458e+18,0.13911300897598267,0.03,0.4143238067626953,0.03,0.03,0.4416305124759674
15,1.6705026727460646e+18,0.14429636299610138,0.03,0.3472021818161011,0.03,0.03,0.36454856395721436
16,1.670502672755807e+18,0.14404824376106262,0.03,0.30367588996887207,0.03,0.03,0.3082250654697418
17,1.6705026727657503e+18,0.1448354423046112,0.03,0.2718091309070587,0.03,0.03,0.26703959703445435
18,1.670502672775834e+18,0.14664806425571442,0.03,0.24710766971111298,0.03,0.03,0.2374998927116394
19,1.670502672786717e+18,0.14637675881385803,0.03,0.22715193033218384,0.03,0.03,0.21307171881198883
20,1.670502672799841e+18,0.155035600066185,0.03,0.22468224167823792,0.03,0.03,0.19932712614536285
21,1.6705026728087565e+18,0.15302304923534393,0.03,0.21119621396064758,0.03,0.03,0.18473480641841888
22,1.6705026728197181e+18,0.15214452147483826,0.03,0.20064038038253784,0.03,0.03,0.1737849861383438
23,1.6705026728291569e+18,0.03,0.4051780700683594,0.03,0.03,0.03,0.062411919236183167
24,1.6705026728386263e+18,0.03,0.3766862750053406,0.03,0.03,0.03,0.05966123938560486
25,1.6705026728492595e+18,0.03,0.3139525055885315,0.03,0.03,0.03,0.06479732692241669
26,1.6705026728586734e+18,0.03,0.2590337097644806,0.03,0.03,0.03,0.06917724013328552
27,1.6705026728678646e+18,0.03,0.22073452174663544,0.03,0.03,0.03,0.0695950984954834
28,1.6705026728778913e+18,0.03,0.18617217242717743,0.03011384606361389,0.03,0.03,0.07348369061946869
29,1.6705026728878559e+18,0.03,0.17208656668663025,0.030441373586654663,0.03,0.03,0.06807102262973785
30,1.6705026728995748e+18,0.03,0.16110187768936157,0.035013020038604736,0.03,0.03,0.06174245476722717
31,1.670502672910099e+18,0.03,0.14999805390834808,0.03316482901573181,0.03,0.03,0.05803920328617096
32,1.6705026729196408e+18,0.03,0.14217008650302887,0.03393825888633728,0.03,0.03,0.05910167098045349
33,1.670502672930569e+18,0.1271938532590866,0.03,0.03,0.31531456112861633,0.37077581882476807,0.03
34,1.6705026729398275e+18,0.12039036303758621,0.03,0.03,0.3039754629135132,0.35812994837760925,0.03
35,1.6705026729500214e+18,0.1090705543756485,0.03,0.03,0.27283918857574463,0.3161667585372925,0.03
36,1.6705026729578785e+18,0.10103681683540344,0.03,0.03,0.24930958449840546,0.2802012860774994,0.03
37,1.6705026729674836e+18,0.0973254144191742,0.03,0.03,0.22478905320167542,0.24985896050930023,0.03
38,1.6705026729776704e+18,0.09173509478569031,0.03,0.03,0.2095717489719391,0.2326115369796753,0.03
39,1.6705026729874867e+18,0.09068314731121063,0.03,0.03,0.19601218402385712,0.21816642582416534,0.03
40,1.6705026729975803e+18,0.09169556200504303,0.03,0.03,0.18089596927165985,0.20727944374084473,0.03
41,1.6705026730076992e+18,0.08423786610364914,0.03,0.03,0.1755988448858261,0.20042634010314941,0.03
42,1.670502673017439e+18,0.08313212543725967,0.03,0.03,0.16673630475997925,0.19288676977157593,0.03
43,1.6705026730294769e+18,0.08321832120418549,0.03,0.03,0.1604267954826355,0.18592792749404907,0.03
44,1.6705026730394066e+18,0.03,0.14017772674560547,0.03,0.10723566263914108,0.5605656504631042,0.03
45,1.670502673047036e+18,0.03,0.13618874549865723,0.03,0.10700463503599167,0.5066025853157043,0.03
46,1.6705026730568494e+18,0.03,0.12605451047420502,0.03,0.1055484339594841,0.42508065700531006,0.03
47,1.6705026730668506e+18,0.03,0.11794339120388031,0.03,0.10296431183815002,0.3701084554195404,0.03
48,1.6705026730769234e+18,0.03,0.11026288568973541,0.03,0.10237788408994675,0.331645667552948,0.03
49,1.6705026730865825e+18,0.03,0.10361111164093018,0.03,0.10089123994112015,0.3002215027809143,0.03
50,1.6705026730965978e+18,0.03,0.1006610244512558,0.03,0.10084039717912674,0.2793123424053192,0.03
51,1.6705026731067505e+18,0.03,0.09527537226676941,0.03,0.09686736762523651,0.2571812570095062,0.03
52,1.67050267311747e+18,0.03,0.08979589492082596,0.03,0.09066512435674667,0.2410656213760376,0.03
53,1.67050267312881e+18,0.03,0.0919770821928978,0.03,0.08861419558525085,0.2447035312652588,0.03
54,1.6705026731388795e+18,0.03,0.09147977828979492,0.03,0.09232961386442184,0.2300514578819275,0.03
55,1.670502673149052e+18,0.5695425868034363,0.03,0.053323693573474884,0.03,0.03,0.06656315922737122
56,1.670502673156919e+18,0.5078673958778381,0.03,0.04879195988178253,0.03,0.03,0.09552755951881409
57,1.670502673167528e+18,0.4035804271697998,0.03,0.04402974247932434,0.03,0.03,0.0889168381690979
58,1.6705026731775268e+18,0.33884167671203613,0.03,0.03720802068710327,0.03,0.03,0.09189194440841675
59,1.6705026731874056e+18,0.2944238781929016,0.03,0.03367586433887482,0.03,0.03,0.09522074460983276
60,1.670502673197315e+18,0.26440930366516113,0.03,0.03,0.03,0.03,0.0982140302658081
61,1.6705026732073748e+18,0.2418830394744873,0.03,0.03,0.03,0.03,0.10720211267471313
62,1.6705026732162028e+18,0.22529295086860657,0.03,0.03,0.03,0.03,0.11633121967315674
63,1.6705026732264115e+18,0.20996016263961792,0.03,0.03,0.03,0.03,0.12205350399017334
64,1.670502673236146e+18,0.19986093044281006,0.03,0.03,0.03,0.03,0.12793290615081787
